"Site_ID","Monitoring_ID","Date_Time_out","Net_type","Amount_nets","Species","Scientific_name","Species_name","Maori_name","Native/nonnative","Taonga","Sex","Length_mm","Weight_g","Amount","Soft_shelled","Berried","Youngs","Cups","mL","Comments"
83,"83_0",2025-01-17 10:50:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,7,NA,NA,NA,NA,NA,NA
83,"83_0",2025-01-17 10:50:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,136,100,NA,NA,NA,0.5,118.294,NA
83,"83_0",2025-01-17 10:50:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,271,NA,NA,NA,NA,1.5,354.882,NA
84,"84_0",2025-01-16 11:19:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,5,NA,NA,NA,NA,NA,NA
84,"84_0",2025-01-16 11:19:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,4,NA,NA,NA,NA,NA,NA
84,"84_0",2025-01-16 11:19:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,559,NA,NA,NA,NA,2.5,591.47,NA
84,"84_0",2025-01-16 11:19:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,154,NA,NA,NA,NA,0.75,177.441,NA
84,"84_0",2025-01-16 11:19:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,85,16,1,NA,NA,NA,NA,NA,NA
84,"84_0",2025-01-16 11:19:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,151,71,1,NA,NA,NA,NA,NA,NA
84,"84_0",2025-01-16 11:19:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,199,190,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",21,8,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",21,7,1,NA,NA,NA,NA,NA,NA
115,"115_0",2024-11-01 14:10:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",21,7,1,NA,NA,NA,NA,NA,NA
110,"110_0",2024-11-01 11:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",21,6,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",21,5,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",21,4,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",21,4,1,NA,NA,NA,NA,NA,NA
97,"97_0",2024-11-07 12:34:59.99,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",21,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20.91,NA,1,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20.64,8,1,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",20.19,6,1,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20.14,6,1,NA,NA,NA,NA,NA,NA
85,"85_0",2024-12-11 09:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20.09,9,1,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",20.07,5,1,NA,NA,NA,NA,NA,NA
109,"109_0",2024-11-01 12:59:59.995,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,12,1,NA,NA,NA,NA,NA,NA
109,"109_0",2024-11-01 12:59:59.995,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",20,9,1,NA,NA,1,NA,NA,NA
109,"109_0",2024-11-01 12:59:59.995,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",20,7,1,NA,NA,NA,NA,NA,NA
110,"110_0",2024-11-01 11:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",20,7,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,7,1,NA,NA,NA,NA,NA,NA
102,"102_0",2024-11-07 11:26:59.995,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,6,1,NA,NA,NA,NA,NA,NA
110,"110_0",2024-11-01 11:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,6,1,NA,NA,NA,NA,NA,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,6,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,5,1,NA,NA,NA,NA,NA,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,5,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",20,3,1,NA,NA,NA,NA,NA,NA
97,"97_0",2024-11-07 12:34:59.99,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",20,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19.82,NA,1,NA,NA,NA,NA,NA,NA
76,"76_0",2025-01-16 08:22:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19.69,5,1,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19.65,8,1,NA,NA,NA,NA,NA,NA
76,"76_0",2025-01-16 08:22:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19.63,5,1,NA,NA,NA,NA,NA,NA
68,"68_0",2025-02-21 11:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19.3,3,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19.29,NA,1,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19.15,3,1,NA,NA,NA,NA,NA,NA
73,"73_0",2025-01-17 11:29:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19.11,6,1,NA,NA,NA,NA,NA,NA
95,"95_0",2024-12-12 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19,9,1,NA,NA,NA,NA,NA,NA
109,"109_0",2024-11-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,7,1,NA,NA,NA,NA,NA,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,7,1,NA,NA,NA,NA,NA,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,6,1,NA,NA,NA,NA,NA,NA
115,"115_0",2024-11-01 14:10:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19,5,1,NA,NA,NA,NA,NA,NA
119,"119_0",2024-11-01 09:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,5,1,NA,NA,NA,NA,NA,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19,5,1,NA,NA,NA,NA,NA,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,5,1,NA,NA,NA,NA,NA,NA
112,"112_0",2025-01-23 12:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,15,NA,NA,NA,NA,NA,NA,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,556,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,582,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,581,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,628,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,578,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,524,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,573,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,570,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,445,NA,NA,NA,NA,2.5,591.47,NA
112,"112_0",2025-01-23 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,86,NA,NA,NA,NA,0.25,59.147,NA
110,"110_0",2024-11-01 11:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,3,1,NA,NA,NA,NA,NA,NA
97,"97_0",2024-11-07 12:34:59.99,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,NA,1,NA,NA,NA,NA,NA,NA
102,"102_0",2024-11-07 11:26:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",19,NA,1,NA,NA,NA,NA,NA,"scale broke"
113,"113_0",2025-01-23 09:17:59.995,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,9,11,NA,NA,NA,NA,NA,NA
113,"113_0",2025-01-23 09:17:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,105,114,NA,NA,NA,0.5,118.294,NA
105,"105_0",2024-11-07 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,NA,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",19,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",18.88,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",18.69,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",18.39,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",18.38,NA,1,NA,NA,NA,NA,NA,NA
99,"99_0",2024-11-07 09:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",18.29,7,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",18.24,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",18.1,NA,1,NA,NA,NA,NA,NA,NA
110,"110_0",2024-11-01 11:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",18,4,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",18,NA,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",18,NA,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",17.89,NA,1,NA,NA,NA,NA,NA,NA
99,"99_0",2024-11-07 09:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",17.57,4,1,NA,NA,NA,NA,NA,NA
66,"66_0",2025-02-21 12:20:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",17.55,4,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",17.48,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",17.46,NA,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",17,3,1,NA,NA,NA,NA,NA,NA
117,"117_0",2024-11-01 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",17,3,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",17,NA,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",17,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",16.97,NA,1,NA,NA,NA,NA,NA,NA
73,"73_0",2025-01-17 11:29:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",16.4,3,1,NA,NA,NA,NA,NA,NA
102,"102_0",2024-11-07 11:26:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",16,NA,1,NA,NA,NA,NA,NA,"scale broke"
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",15.67,NA,1,NA,NA,NA,NA,NA,NA
61,"61_0",2025-02-21 11:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,29,28,NA,NA,NA,NA,NA,NA
61,"61_0",2025-02-21 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,5500,NA,NA,NA,NA,NA,NA,"Most dead"
61,"61_0",2025-02-21 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,600,NA,NA,NA,NA,NA,NA,"Most dead"
61,"61_0",2025-02-21 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,23,NA,NA,NA,NA,NA,NA,NA
61,"61_0",2025-02-21 11:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,6300,NA,NA,NA,NA,NA,NA,"Most dead"
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",15.26,NA,1,NA,NA,NA,NA,NA,NA
62,"62_0",2025-02-21 12:59:00,"Box",2,"Trout","Oncorhynchus mykiss","Rainbow_trout","Rainbow_trout","Nonnative","No",NA,90,17,1,NA,NA,NA,NA,NA,NA
62,"62_0",2025-02-21 12:59:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,23,31,NA,NA,NA,NA,NA,NA
62,"62_0",2025-02-21 12:59:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,282,NA,NA,NA,NA,1.5,354.882,"All small"
62,"62_0",2025-02-21 12:59:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,24,10,NA,NA,NA,NA,NA,NA
62,"62_0",2025-02-21 12:59:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,236,NA,NA,NA,NA,1,236.588,"All small"
63,"63_0",2025-02-21 02:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,5,5,NA,NA,NA,NA,NA,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,195,175,1,NA,NA,NA,NA,NA,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,613,NA,NA,NA,NA,2.5,591.47,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,533,NA,NA,NA,NA,2.5,591.47,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Eel","Anguilla dieffenbachii","Long_fin_eel","Tuna","Native","Yes",NA,970,3000,1,NA,NA,NA,NA,NA,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,563,NA,NA,NA,NA,2.5,591.47,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,535,NA,NA,NA,NA,2.5,591.47,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,547,NA,NA,NA,NA,2.5,591.47,NA
63,"63_0",2025-02-21 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,176,NA,NA,NA,NA,1,236.588,NA
64,"64_0",2025-02-21 03:20:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,10,8,NA,NA,NA,NA,NA,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,500,NA,NA,NA,NA,2.5,591.47,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,280,NA,NA,NA,NA,1.5,354.882,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,110,NA,NA,NA,NA,0.5,118.294,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Eel","Anguilla dieffenbachii","Long_fin_eel","Tuna","Native","Yes",NA,600,400,1,NA,NA,NA,NA,NA,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,609,NA,NA,NA,NA,2.5,591.47,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,588,NA,NA,NA,NA,2.5,591.47,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,611,NA,NA,NA,NA,2.5,591.47,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,582,NA,NA,NA,NA,2.5,591.47,NA
64,"64_0",2025-02-21 03:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,448,NA,NA,NA,NA,2,473.176,NA
65,"65_0",2025-02-21 10:06:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,6,NA,NA,NA,NA,NA,NA,NA
65,"65_0",2025-02-21 10:06:00,"Fyke",2,"Eel","Anguilla dieffenbachii","Long_fin_eel","Tuna","Native","Yes",NA,600,600,1,NA,NA,NA,NA,NA,NA
65,"65_0",2025-02-21 10:06:00,"Fyke",2,"Eel","Anguilla dieffenbachii","Long_fin_eel","Tuna","Native","Yes",NA,750,1500,1,NA,NA,NA,NA,NA,NA
65,"65_0",2025-02-21 10:05:59.995,"Fyke",2,"Trout","Oncorhynchus mykiss","Rainbow_trout","Rainbow_trout","Nonnative","No",NA,81,9,1,NA,NA,NA,NA,NA,NA
65,"65_0",2025-02-21 10:05:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,306,NA,NA,NA,NA,1.25,295.735,NA
65,"65_0",2025-02-21 10:05:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,600,NA,NA,NA,NA,2.5,591.47,NA
65,"65_0",2025-02-21 10:05:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,468,NA,NA,NA,NA,2,473.176,NA
65,"65_0",2025-02-21 10:05:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,216,NA,NA,NA,NA,1,236.588,NA
66,"66_0",2025-02-21 12:20:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,1,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",15.15,NA,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",15,4,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",15,3,1,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",15,2,1,NA,NA,NA,NA,NA,NA
102,"102_0",2024-11-07 11:26:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",15,NA,1,NA,NA,NA,NA,NA,"scale broke"
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",13.62,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",13.26,NA,1,NA,NA,NA,NA,NA,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",13,3,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",12.9,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",12.9,NA,1,NA,NA,NA,NA,NA,NA
98,"98_0",2024-11-07 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","F",12.05,NA,1,NA,NA,NA,NA,NA,NA
66,"66_0",2025-02-21 12:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,395,NA,NA,NA,NA,2,473.176,NA
66,"66_0",2025-02-21 12:20:00,"Fyke",2,"Mosquitofish","Gambusia affinis","Gambusia","Mosquitofish","Nonnative","No",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
